package,version,api,type,success,stdout
awscli,1.22.17,awscli.bcdoc.docstringparser.Node,class,True,OK
awscli,1.22.17,awscli.customizations.s3events.S3SelectStreamOutputArgument,class,True,OK
awscli,1.22.17,awscli.customizations.rekognition.ImageArgUpdater,class,True,OK
awscli,1.22.17,awscli.customizations.cloudtrail.validation.PublicKeyProvider,class,True,OK
awscli,1.22.17,awscli.customizations.translate._hoist_file_parameter,function,True,OK
awscli,1.22.17,awscli.customizations.cloudformation.exceptions.DeployBucketRequiredError,class,True,OK
awscli,1.22.17,awscli.compat._get_text_writer,function,True,OK
awscli,1.22.17,awscli.customizations.s3.subcommands.CommandParameters,class,True,OK
awscli,1.22.17,awscli.utils.is_document_type_container,function,True,OK
awscli,1.22.17,awscli.customizations.emr.exceptions.ClusterStatesFilterValidationError,class,True,OK
awscli,1.22.17,awscli.customizations.s3.utils.relative_path,function,True,OK
awscli,1.22.17,awscli.customizations.s3.utils.find_bucket_key,function,True,OK
awscli,1.22.17,awscli.bcdoc.restdoc.DocumentStructure,class,True,OK
awscli,1.22.17,awscli.customizations.cloudformation.artifact_exporter.parse_s3_url,function,True,OK
awscli,1.22.17,awscli.customizations.cloudformation.artifact_exporter.copy_to_temp_dir,function,True,OK
awscli,1.22.17,awscli.customizations.s3.results.ResultRecorder,class,True,OK
awscli,1.22.17,awscli.customizations.emr.createdefaultroles.get_role_policy_arn,function,True,OK
awscli,1.22.17,awscli.customizations.cliinputjson.add_cli_input_json,function,True,OK
awscli,1.22.17,awscli.topictags.TopicTagDB,class,True,OK
awscli,1.22.17,awscli.customizations.emr.configutils.is_any_role_configured,function,True,OK
awscli,1.22.17,awscli.customizations.cloudformation.yamlhelper._dict_constructor,function,True,OK
awscli,1.22.17,awscli.customizations.codeartifact.__init__.inject_commands,function,True,OK
awscli,1.22.17,awscli.customizations.datapipeline.translator._parse_each_field,function,True,OK
awscli,1.22.17,awscli.customizations.s3.s3handler.S3TransferHandlerFactory,class,True,OK
awscli,1.22.17,awscli.customizations.emr.exceptions.InstanceGroupsValidationError,class,True,OK
awscli,1.22.17,awscli.customizations.emr.configutils.get_configs,function,True,OK
awscli,1.22.17,awscli.customizations.emr.configutils.get_current_profile_name,function,True,OK
awscli,1.22.17,awscli.customizations.history.attach_history_handler,function,True,OK
awscli,1.22.17,awscli.customizations.emr.exceptions.MissingParametersError,class,True,OK
awscli,1.22.17,awscli.customizations.emr.ssh.Get,class,True,OK
awscli,1.22.17,awscli.customizations.codedeploy.codedeploy.inject_commands,function,True,OK
awscli,1.22.17,awscli.customizations.cloudtrail.validation.create_digest_traverser,function,True,OK
awscli,1.22.17,awscli.customizations.rekognition._upper,function,True,OK
awscli,1.22.17,awscli.customizations.codedeploy.codedeploy.initialize,function,True,OK
awscli,1.22.17,awscli.customizations.awslambda.validate_is_zip_file,function,True,OK
awscli,1.22.17,awscli.customizations.ecs.filehelpers.get_deploy_group_name,function,True,OK
awscli,1.22.17,awscli.customizations.datapipeline.ListRunsCommand,class,True,OK
awscli,1.22.17,awscli.errorhandler.ClientError,class,True,OK
awscli,1.22.17,awscli.customizations.emr.applicationutils._build_hbase_install_step,function,True,OK
awscli,1.22.17,awscli.customizations.emr.exceptions.MissingClusterAttributesError,class,True,OK
awscli,1.22.17,awscli.customizations.cloudformation.yamlhelper.yaml_parse,function,True,OK
awscli,1.22.17,awscli.alias.AliasCommandInjector,class,True,OK
awscli,1.22.17,awscli.customizations.arguments.OverrideRequiredArgsArgument,class,True,OK
awscli,1.22.17,awscli.customizations.cloudfront.RSASigner,class,True,OK
awscli,1.22.17,awscli.customizations.argrename.register_arg_renames,function,True,OK
awscli,1.22.17,awscli.customizations.ec2.secgroupsimplify._add_docs,function,True,OK
awscli,1.22.17,awscli.customizations.cloudformation.artifact_exporter.LambdaFunctionResource,class,True,OK
pyyaml,6.0,yaml.__init__.scan,function,True,OK
pyyaml,6.0,yaml.cyaml.CUnsafeLoader,class,True,OK
pyyaml,6.0,yaml.__init__.add_representer,function,True,OK
pyyaml,6.0,yaml.events.Event,class,True,OK
pyyaml,6.0,yaml.scanner.SimpleKey,class,True,OK
pyyaml,6.0,yaml.events.SequenceEndEvent,class,True,OK
pyyaml,6.0,yaml.tokens.KeyToken,class,True,OK
pyyaml,6.0,yaml.__init__.unsafe_load_all,function,True,OK
pyyaml,6.0,yaml.tokens.FlowMappingEndToken,class,True,OK
pyyaml,6.0,yaml.loader.SafeLoader,class,True,OK
pyyaml,6.0,yaml.events.StreamEndEvent,class,True,OK
pyyaml,6.0,yaml.__init__.safe_load_all,function,True,OK
pyyaml,6.0,yaml.tokens.StreamEndToken,class,True,OK
pyyaml,6.0,yaml.__init__.safe_load,function,True,OK
pyyaml,6.0,yaml.dumper.BaseDumper,class,True,OK
pyyaml,6.0,yaml.__init__.add_multi_constructor,function,True,OK
pyyaml,6.0,yaml.constructor.BaseConstructor,class,True,OK
pyyaml,6.0,yaml.add_multi_representer,function,True,OK
pyyaml,6.0,yaml.constructor.FullConstructor,class,True,OK
pyyaml,6.0,yaml.cyaml.CDumper,class,True,OK
pyyaml,6.0,yaml.tokens.FlowMappingStartToken,class,True,OK
pyyaml,6.0,yaml.events.CollectionStartEvent,class,True,OK
pyyaml,6.0,yaml.representer.BaseRepresenter,class,True,OK
pyyaml,6.0,yaml.parser.ParserError,class,True,OK
pyyaml,6.0,yaml.loader.BaseLoader,class,True,OK
pyyaml,6.0,yaml.__init__.unsafe_load,function,True,OK
pyyaml,6.0,yaml.serializer.SerializerError,class,True,OK
pyyaml,6.0,yaml.error.YAMLError,class,True,OK
pyyaml,6.0,yaml.emitter.ScalarAnalysis,class,True,OK
pyyaml,6.0,yaml.safe_load_all,function,True,OK
pyyaml,6.0,yaml.nodes.MappingNode,class,True,OK
pyyaml,6.0,yaml.events.StreamStartEvent,class,True,OK
pyyaml,6.0,yaml.dumper.SafeDumper,class,True,OK
pyyaml,6.0,yaml.events.DocumentStartEvent,class,True,OK
pyyaml,6.0,yaml.nodes.ScalarNode,class,True,OK
pyyaml,6.0,yaml.loader.FullLoader,class,True,OK
pyyaml,6.0,yaml.__init__.dump_all,function,True,OK
pyyaml,6.0,yaml.representer.SafeRepresenter,class,True,OK
pyyaml,6.0,yaml.emit,function,True,OK
pyyaml,6.0,yaml.unsafe_load_all,function,True,OK
pyyaml,6.0,yaml.warnings,function,True,OK
pyyaml,6.0,yaml.__init__.compose_all,function,True,OK
pyyaml,6.0,yaml.tokens.DocumentStartToken,class,True,OK
pyyaml,6.0,yaml.compose_all,function,True,OK
pyyaml,6.0,yaml.safe_load,function,True,OK
pyyaml,6.0,yaml.representer.RepresenterError,class,True,OK
pyyaml,6.0,yaml.reader.Reader,class,True,OK
pyyaml,6.0,yaml.serialize_all,function,True,OK
pyyaml,6.0,yaml.serializer.Serializer,class,True,OK
pyyaml,6.0,yaml.emitter.EmitterError,class,True,OK
jmespath,0.10.0,jmespath.exceptions.ArityError,class,True,OK
jmespath,0.10.0,jmespath.exceptions.LexerError,class,True,OK
jmespath,0.10.0,jmespath.ast.literal,function,True,OK
jmespath,0.10.0,jmespath.ast.comparator,function,True,OK
jmespath,0.10.0,jmespath.exceptions.UnknownFunctionError,class,True,OK
jmespath,0.10.0,jmespath.functions.signature,function,True,OK
jmespath,0.10.0,jmespath.ast.index_expression,function,True,OK
jmespath,0.10.0,jmespath.visitor._is_special_integer_case,function,True,OK
jmespath,0.10.0,jmespath.parser.Parser,class,True,OK
jmespath,0.10.0,jmespath.exceptions.JMESPathTypeError,class,True,OK
jmespath,0.10.0,jmespath.ast.value_projection,function,True,OK
jmespath,0.10.0,jmespath.compile,function,True,OK
jmespath,0.10.0,jmespath.ast.current_node,function,True,OK
jmespath,0.10.0,jmespath.ast.projection,function,True,OK
jmespath,0.10.0,jmespath.ast.index,function,True,OK
jmespath,0.10.0,jmespath.visitor._equals,function,True,OK
jmespath,0.10.0,jmespath.__init__.compile,function,True,OK
jmespath,0.10.0,jmespath.visitor._Expression,class,True,OK
jmespath,0.10.0,jmespath.ast.flatten,function,True,OK
jmespath,0.10.0,jmespath.exceptions.ParseError,class,True,OK
jmespath,0.10.0,jmespath.exceptions.VariadictArityError,class,True,OK
jmespath,0.10.0,jmespath.__init__.search,function,True,OK
jmespath,0.10.0,jmespath.parser.ParsedResult,class,True,OK
jmespath,0.10.0,jmespath.ast.multi_select_dict,function,True,OK
jmespath,0.10.0,jmespath.visitor._is_comparable,function,True,OK
jmespath,0.10.0,jmespath.visitor.Visitor,class,True,OK
jmespath,0.10.0,jmespath.compat.with_metaclass,function,True,OK
jmespath,0.10.0,jmespath.functions.Functions,class,True,OK
jmespath,0.10.0,jmespath.ast.identity,function,True,OK
jmespath,0.10.0,jmespath.ast.multi_select_list,function,True,OK
jmespath,0.10.0,jmespath.compat.with_str_method,function,True,OK
jmespath,0.10.0,jmespath.visitor._is_actual_number,function,True,OK
jmespath,0.10.0,jmespath.exceptions.JMESPathError,class,True,OK
jmespath,0.10.0,jmespath.visitor.TreeInterpreter,class,True,OK
jmespath,0.10.0,jmespath.lexer.Lexer,class,True,OK
jmespath,0.10.0,jmespath.ast.field,function,True,OK
jmespath,0.10.0,jmespath.exceptions.IncompleteExpressionError,class,True,OK
jmespath,0.10.0,jmespath.search,function,True,OK
jmespath,0.10.0,jmespath.ast.subexpression,function,True,OK
jmespath,0.10.0,jmespath.ast.slice,function,True,OK
jmespath,0.10.0,jmespath.ast.key_val_pair,function,True,OK
jmespath,0.10.0,jmespath.functions.FunctionRegistry,class,True,OK
jmespath,0.10.0,jmespath.visitor.Options,class,True,OK
jmespath,0.10.0,jmespath.ast.filter_projection,function,True,OK
jmespath,0.10.0,jmespath.visitor.GraphvizVisitor,class,True,OK
jmespath,0.10.0,jmespath.ast.not_expression,function,True,OK
jmespath,0.10.0,jmespath.ast.pipe,function,True,OK
jmespath,0.10.0,jmespath.ast.or_expression,function,True,OK
jmespath,0.10.0,jmespath.exceptions.EmptyExpressionError,class,True,OK
jmespath,0.10.0,jmespath.compat.get_methods,function,True,OK
pip,21.3.1,pip._vendor.urllib3.util.response.assert_header_parsing,function,True,OK
pip,21.3.1,pip._internal.exceptions.PipError,class,True,OK
pip,21.3.1,pip._vendor.requests.utils._parse_content_type_header,function,True,OK
pip,21.3.1,pip._vendor.idna.core.valid_string_length,function,True,OK
pip,21.3.1,pip._internal.req.req_file.preprocess,function,True,OK
pip,21.3.1,pip._vendor.msgpack.fallback._is_recursionerror,function,True,OK
pip,21.3.1,pip._vendor.idna.uts46data._seg_73,function,True,OK
pip,21.3.1,pip._vendor.urllib3.exceptions.RequestError,class,True,OK
pip,21.3.1,pip._vendor.chardet.jpcntx.SJISContextAnalysis,class,True,OK
pip,21.3.1,pip._internal.utils.direct_url_helpers.direct_url_from_link,function,True,OK
pip,21.3.1,pip._vendor.packaging.specifiers._is_not_suffix,function,True,OK
pip,21.3.1,pip._vendor.pkg_resources.__init__.distributions_from_metadata,function,True,OK
pip,21.3.1,pip._vendor.distlib._backport.sysconfig._subst_vars,function,True,OK
pip,21.3.1,pip._vendor.distlib._backport.tarfile.TarInfo,class,True,OK
pip,21.3.1,pip._vendor.distlib._backport.tarfile.itn,function,True,OK
pip,21.3.1,pip._vendor.pyparsing.WordStart,class,True,OK
pip,21.3.1,pip._vendor.distlib.resources.finder_for_path,function,True,OK
pip,21.3.1,pip._vendor.urllib3.contrib.securetransport.SecureTransportContext,class,False,FAIL: Only macOS is supported
pip,21.3.1,pip._vendor.pkg_resources.__init__.PEP440Warning,class,True,OK
pip,21.3.1,pip._internal.cli.progress_bars.DownloadSilentBar,class,True,OK
pip,21.3.1,pip._vendor.html5lib.treeadapters.genshi.to_genshi,function,False,FAIL: No module named 'genshi'
pip,21.3.1,pip._internal.vcs.bazaar.Bazaar,class,True,OK
pip,21.3.1,pip._vendor.idna.uts46data._seg_21,function,True,OK
pip,21.3.1,pip._vendor.distlib.util.ServerProxy,class,True,OK
pip,21.3.1,pip._vendor.distlib._backport.shutil.copymode,function,True,OK
pip,21.3.1,pip._vendor.distlib._backport.shutil.copy,function,True,OK
pip,21.3.1,pip._vendor.pyparsing.pyparsing_test,class,True,OK
pip,21.3.1,pip._vendor.requests.utils.get_environ_proxies,function,True,OK
pip,21.3.1,pip._vendor.six._import_module,function,True,OK
pip,21.3.1,pip._vendor.colorama.initialise.wrap_stream,function,True,OK
pip,21.3.1,pip._internal.cli.base_command.Command,class,True,OK
pip,21.3.1,pip._vendor.pkg_resources.__init__._rebuild_mod_path,function,True,OK
pip,21.3.1,pip._internal.utils.logging.IndentingFormatter,class,True,OK
pip,21.3.1,pip._vendor.html5lib._utils.MethodDispatcher,class,True,OK
pip,21.3.1,pip._internal.commands.index.IndexCommand,class,True,OK
pip,21.3.1,pip._vendor.idna.compat.ToUnicode,function,True,OK
pip,21.3.1,pip._vendor.distlib._backport.tarfile.SubsequentHeaderError,class,True,OK
pip,21.3.1,pip._vendor.idna.uts46data._seg_72,function,True,OK
pip,21.3.1,pip._vendor.html5lib.treebuilders.etree_lxml.DocumentType,class,False,FAIL: No module named 'lxml'
pip,21.3.1,pip._vendor.pkg_resources.ensure_directory,function,True,OK
pip,21.3.1,pip._internal.utils.filesystem.file_size,function,True,OK
pip,21.3.1,pip._vendor.webencodings.__init__.lookup,function,True,OK
pip,21.3.1,pip._vendor.distlib.util.is_string_sequence,function,True,OK
pip,21.3.1,pip._vendor.tenacity._utils.to_ordinal,function,True,OK
pip,21.3.1,pip._internal.network.auth.get_keyring_auth,function,True,OK
pip,21.3.1,pip._vendor.idna.uts46data._seg_28,function,True,OK
pip,21.3.1,pip._vendor.html5lib._inputstream.EncodingBytes,class,True,OK
pip,21.3.1,pip._vendor.urllib3.packages.six.reraise,function,True,OK
pip,21.3.1,pip._vendor.pep517.wrappers.quiet_subprocess_runner,function,True,OK
pip,21.3.1,pip._vendor.pkg_resources._call_aside,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags.parse_tag,function,True,OK
wheel,0.37.0,wheel.wheelfile.WheelFile,class,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._get_config_var,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags.Tag,class,True,OK
wheel,0.37.0,wheel.cli.convert.wininst2wheel,function,True,OK
wheel,0.37.0,wheel.cli.pack_f,function,True,OK
wheel,0.37.0,wheel.macosx_libfile.extract_macosx_min_system_version,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags.generic_tags,function,True,OK
wheel,0.37.0,wheel.macosx_libfile.read_mach_header,function,True,OK
wheel,0.37.0,wheel.metadata.dedent_description,function,True,OK
wheel,0.37.0,wheel.__main__.main,function,True,OK
wheel,0.37.0,wheel.util.urlsafe_b64decode,function,True,OK
wheel,0.37.0,wheel.cli.require_pkgresources,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._is_linux_i686,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._warn_keyword_parameter,function,True,OK
wheel,0.37.0,wheel.bdist_wheel.safer_version,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._have_compatible_manylinux_abi,function,True,OK
wheel,0.37.0,wheel.metadata.pkginfo_to_metadata,function,True,OK
wheel,0.37.0,wheel.pkginfo.read_pkg_info,function,True,OK
wheel,0.37.0,wheel.bdist_wheel.bdist_wheel,class,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags.compatible_tags,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._ELFFileHeader,class,True,OK
wheel,0.37.0,wheel.bdist_wheel.remove_readonly,function,True,OK
wheel,0.37.0,wheel.bdist_wheel.safer_name,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._parse_glibc_version,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._generic_abi,function,True,OK
wheel,0.37.0,wheel.cli.version_f,function,True,OK
wheel,0.37.0,wheel.cli.pack.pack,function,True,OK
wheel,0.37.0,wheel.macosx_libfile.swap32,function,True,OK
wheel,0.37.0,wheel.cli.unpack_f,function,True,OK
wheel,0.37.0,wheel.bdist_wheel.python_tag,function,True,OK
wheel,0.37.0,wheel.metadata.pkginfo_unicode,function,True,OK
wheel,0.37.0,wheel.bdist_wheel.get_platform,function,True,OK
wheel,0.37.0,wheel.cli.main,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._linux_platforms,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._abi3_applies,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._is_linux_armhf,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._mac_arch,function,True,OK
wheel,0.37.0,wheel.cli.__init__.version_f,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._glibc_version_string_confstr,function,True,OK
wheel,0.37.0,wheel.cli.__init__.require_pkgresources,function,True,OK
wheel,0.37.0,wheel.util.urlsafe_b64encode,function,True,OK
wheel,0.37.0,wheel.macosx_libfile.read_data,function,True,OK
wheel,0.37.0,wheel.util.as_bytes,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._platform_tags,function,True,OK
wheel,0.37.0,wheel.cli.__init__.unpack_f,function,True,OK
wheel,0.37.0,wheel.cli.convert_f,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._get_glibc_version,function,True,OK
wheel,0.37.0,wheel.macosx_libfile.calculate_macosx_platform_tag,function,True,OK
wheel,0.37.0,wheel.vendored.packaging.tags._py_interpreter_range,function,True,OK
click,8.0.3,click.parser.Option,class,True,OK
click,8.0.3,click.testing.EchoingStdin,class,True,OK
click,8.0.3,click._compat.open_stream,function,True,OK
click,8.0.3,click.termui.secho,function,True,OK
click,8.0.3,click._compat._find_binary_writer,function,True,OK
click,8.0.3,click.core.Parameter,class,True,OK
click,8.0.3,click.parser._unpack_args,function,True,OK
click,8.0.3,click.utils._expand_args,function,True,OK
click,8.0.3,click.core.MultiCommand,class,True,OK
click,8.0.3,click.termui.get_terminal_size,function,True,OK
click,8.0.3,click._termui_impl.pager,function,True,OK
click,8.0.3,click.shell_completion._is_incomplete_option,function,True,OK
click,8.0.3,click.utils.format_filename,function,True,OK
click,8.0.3,click.types.ParamType,class,True,OK
click,8.0.3,click.exceptions.BadOptionUsage,class,True,OK
click,8.0.3,click.parser.ParsingState,class,True,OK
click,8.0.3,click.parser.split_opt,function,True,OK
click,8.0.3,click.testing._NamedTextIOWrapper,class,True,OK
click,8.0.3,click.types.Tuple,class,True,OK
click,8.0.3,click._compat.get_binary_stdout,function,True,OK
click,8.0.3,click.shell_completion._resolve_incomplete,function,True,OK
click,8.0.3,click.termui.prompt,function,True,OK
click,8.0.3,click.termui.echo_via_pager,function,True,OK
click,8.0.3,click.parser.OptionParser,class,True,OK
click,8.0.3,click._compat.isatty,function,True,OK
click,8.0.3,click.termui.unstyle,function,True,OK
click,8.0.3,click.exceptions.ClickException,class,True,OK
click,8.0.3,click.termui.confirm,function,True,OK
click,8.0.3,click._winconsole._WindowsConsoleRawIOBase,class,False,FAIL:
click,8.0.3,click.exceptions.NoSuchOption,class,True,OK
